Binary representation,Error,Features selected,Lookup value,Penalty factor
0111100011011101,0.13766666666666671,"(1, 2, 3, 4, 8, 9, 11, 12, 13, 15)",1.3876666666666666,0.125
0111100011011011,0.11499999999999999,"(1, 2, 3, 4, 8, 9, 11, 12, 14, 15)",1.365,0.125
0111100011010111,0.11933333333333329,"(1, 2, 3, 4, 8, 9, 11, 13, 14, 15)",1.3693333333333333,0.125
0111100011001111,0.11883333333333335,"(1, 2, 3, 4, 8, 9, 12, 13, 14, 15)",1.3688333333333333,0.125
0111100010111110,0.11783333333333335,"(1, 2, 3, 4, 8, 10, 11, 12, 13, 14)",1.3678333333333335,0.125
0111100010111101,0.1393333333333333,"(1, 2, 3, 4, 8, 10, 11, 12, 13, 15)",1.3893333333333333,0.125
0111100010111011,0.11183333333333334,"(1, 2, 3, 4, 8, 10, 11, 12, 14, 15)",1.3618333333333332,0.125
0111100010110111,0.12983333333333336,"(1, 2, 3, 4, 8, 10, 11, 13, 14, 15)",1.3798333333333335,0.125
0111100010101111,0.12749999999999995,"(1, 2, 3, 4, 8, 10, 12, 13, 14, 15)",1.3775,0.125
0111100010011111,0.1206666666666667,"(1, 2, 3, 4, 8, 11, 12, 13, 14, 15)",1.3706666666666667,0.125
0111100001111110,0.12183333333333335,"(1, 2, 3, 4, 9, 10, 11, 12, 13, 14)",1.3718333333333335,0.125
0111100001111101,0.14600000000000002,"(1, 2, 3, 4, 9, 10, 11, 12, 13, 15)",1.396,0.125
0111100001111011,0.11399999999999999,"(1, 2, 3, 4, 9, 10, 11, 12, 14, 15)",1.3639999999999999,0.125
0111100001110111,0.1323333333333333,"(1, 2, 3, 4, 9, 10, 11, 13, 14, 15)",1.3823333333333334,0.125
0111100001101111,0.14633333333333332,"(1, 2, 3, 4, 9, 10, 12, 13, 14, 15)",1.3963333333333332,0.125
0111100001011111,0.12116666666666664,"(1, 2, 3, 4, 9, 11, 12, 13, 14, 15)",1.3711666666666666,0.125
0111100000111111,0.134,"(1, 2, 3, 4, 10, 11, 12, 13, 14, 15)",1.384,0.125
0111011111110000,0.11516666666666664,"(1, 2, 3, 5, 6, 7, 8, 9, 10, 11)",1.3651666666666666,0.125
0111011111101000,0.11316666666666664,"(1, 2, 3, 5, 6, 7, 8, 9, 10, 12)",1.3631666666666666,0.125
0111011111100100,0.127,"(1, 2, 3, 5, 6, 7, 8, 9, 10, 13)",1.377,0.125
0111011111100010,0.09999999999999998,"(1, 2, 3, 5, 6, 7, 8, 9, 10, 14)",1.35,0.125
0111011111100001,0.11499999999999999,"(1, 2, 3, 5, 6, 7, 8, 9, 10, 15)",1.365,0.125
0111011111011000,0.11199999999999999,"(1, 2, 3, 5, 6, 7, 8, 9, 11, 12)",1.362,0.125
0111011111010100,0.1303333333333333,"(1, 2, 3, 5, 6, 7, 8, 9, 11, 13)",1.3803333333333332,0.125
0111011111010010,0.10166666666666668,"(1, 2, 3, 5, 6, 7, 8, 9, 11, 14)",1.3516666666666666,0.125
0111011111010001,0.11950000000000005,"(1, 2, 3, 5, 6, 7, 8, 9, 11, 15)",1.3695,0.125
0111011111001100,0.11750000000000005,"(1, 2, 3, 5, 6, 7, 8, 9, 12, 13)",1.3675000000000002,0.125
0111011111001010,0.09816666666666662,"(1, 2, 3, 5, 6, 7, 8, 9, 12, 14)",1.3481666666666667,0.125
0111011111001001,0.11716666666666664,"(1, 2, 3, 5, 6, 7, 8, 9, 12, 15)",1.3671666666666666,0.125
0111011111000110,0.10166666666666668,"(1, 2, 3, 5, 6, 7, 8, 9, 13, 14)",1.3516666666666666,0.125
0111011111000101,0.1323333333333333,"(1, 2, 3, 5, 6, 7, 8, 9, 13, 15)",1.3823333333333334,0.125
0111011111000011,0.10799999999999998,"(1, 2, 3, 5, 6, 7, 8, 9, 14, 15)",1.358,0.125
0111011110111000,0.11399999999999999,"(1, 2, 3, 5, 6, 7, 8, 10, 11, 12)",1.3639999999999999,0.125
0111011110110100,0.13716666666666666,"(1, 2, 3, 5, 6, 7, 8, 10, 11, 13)",1.3871666666666667,0.125
0111011110110010,0.10566666666666669,"(1, 2, 3, 5, 6, 7, 8, 10, 11, 14)",1.3556666666666666,0.125
0111011110110001,0.12683333333333335,"(1, 2, 3, 5, 6, 7, 8, 10, 11, 15)",1.3768333333333334,0.125
0111011110101100,0.1223333333333333,"(1, 2, 3, 5, 6, 7, 8, 10, 12, 13)",1.3723333333333332,0.125
0111011110101010,0.09550000000000003,"(1, 2, 3, 5, 6, 7, 8, 10, 12, 14)",1.3455,0.125
0111011110101001,0.12016666666666664,"(1, 2, 3, 5, 6, 7, 8, 10, 12, 15)",1.3701666666666665,0.125
0111011110100110,0.1146666666666667,"(1, 2, 3, 5, 6, 7, 8, 10, 13, 14)",1.3646666666666667,0.125
0111011110100101,0.14166666666666672,"(1, 2, 3, 5, 6, 7, 8, 10, 13, 15)",1.3916666666666666,0.125
0111011110100011,0.11250000000000004,"(1, 2, 3, 5, 6, 7, 8, 10, 14, 15)",1.3625,0.125
0111011110011100,0.11933333333333329,"(1, 2, 3, 5, 6, 7, 8, 11, 12, 13)",1.3693333333333333,0.125
0111011110011010,0.09499999999999997,"(1, 2, 3, 5, 6, 7, 8, 11, 12, 14)",1.345,0.125
0111011110011001,0.11233333333333329,"(1, 2, 3, 5, 6, 7, 8, 11, 12, 15)",1.3623333333333334,0.125
0111011110010110,0.10983333333333334,"(1, 2, 3, 5, 6, 7, 8, 11, 13, 14)",1.3598333333333334,0.125
0111011110010101,0.14216666666666666,"(1, 2, 3, 5, 6, 7, 8, 11, 13, 15)",1.3921666666666668,0.125
0111011110010011,0.10933333333333328,"(1, 2, 3, 5, 6, 7, 8, 11, 14, 15)",1.3593333333333333,0.125
0111011110001110,0.09750000000000003,"(1, 2, 3, 5, 6, 7, 8, 12, 13, 14)",1.3475000000000001,0.125
0111011110001101,0.122,"(1, 2, 3, 5, 6, 7, 8, 12, 13, 15)",1.3719999999999999,0.125
0111011110001011,0.10183333333333333,"(1, 2, 3, 5, 6, 7, 8, 12, 14, 15)",1.3518333333333334,0.125
0111011110000111,0.11783333333333335,"(1, 2, 3, 5, 6, 7, 8, 13, 14, 15)",1.3678333333333335,0.125
0111011101111000,0.11533333333333329,"(1, 2, 3, 5, 6, 7, 9, 10, 11, 12)",1.3653333333333333,0.125
0111011101110100,0.14466666666666672,"(1, 2, 3, 5, 6, 7, 9, 10, 11, 13)",1.3946666666666667,0.125
0111011101110010,0.10933333333333328,"(1, 2, 3, 5, 6, 7, 9, 10, 11, 14)",1.3593333333333333,0.125
0111011101110001,0.13049999999999995,"(1, 2, 3, 5, 6, 7, 9, 10, 11, 15)",1.3805,0.125
0111011101101100,0.12916666666666665,"(1, 2, 3, 5, 6, 7, 9, 10, 12, 13)",1.3791666666666667,0.125
0111011101101010,0.11533333333333329,"(1, 2, 3, 5, 6, 7, 9, 10, 12, 14)",1.3653333333333333,0.125
0111011101101001,0.1266666666666667,"(1, 2, 3, 5, 6, 7, 9, 10, 12, 15)",1.3766666666666667,0.125
0111011101100110,0.126,"(1, 2, 3, 5, 6, 7, 9, 10, 13, 14)",1.376,0.125
0111011101100101,0.14600000000000002,"(1, 2, 3, 5, 6, 7, 9, 10, 13, 15)",1.396,0.125
0111011101100011,0.11916666666666664,"(1, 2, 3, 5, 6, 7, 9, 10, 14, 15)",1.3691666666666666,0.125
0111011101011100,0.12516666666666665,"(1, 2, 3, 5, 6, 7, 9, 11, 12, 13)",1.3751666666666666,0.125
0111011101011010,0.09899999999999998,"(1, 2, 3, 5, 6, 7, 9, 11, 12, 14)",1.349,0.125
0111011101011001,0.1166666666666667,"(1, 2, 3, 5, 6, 7, 9, 11, 12, 15)",1.3666666666666667,0.125
0111011101010110,0.11950000000000005,"(1, 2, 3, 5, 6, 7, 9, 11, 13, 14)",1.3695,0.125
0111011101010101,0.14549999999999996,"(1, 2, 3, 5, 6, 7, 9, 11, 13, 15)",1.3955,0.125
0111011101010011,0.11883333333333335,"(1, 2, 3, 5, 6, 7, 9, 11, 14, 15)",1.3688333333333333,0.125
0111011101001110,0.10983333333333334,"(1, 2, 3, 5, 6, 7, 9, 12, 13, 14)",1.3598333333333334,0.125
0111011101001101,0.13666666666666671,"(1, 2, 3, 5, 6, 7, 9, 12, 13, 15)",1.3866666666666667,0.125
0111011101001011,0.11316666666666664,"(1, 2, 3, 5, 6, 7, 9, 12, 14, 15)",1.3631666666666666,0.125
0111011101000111,0.12649999999999995,"(1, 2, 3, 5, 6, 7, 9, 13, 14, 15)",1.3765,0.125
0111011100111100,0.136,"(1, 2, 3, 5, 6, 7, 10, 11, 12, 13)",1.3860000000000001,0.125
0111011100111010,0.10516666666666663,"(1, 2, 3, 5, 6, 7, 10, 11, 12, 14)",1.3551666666666666,0.125
0111011100111001,0.12683333333333335,"(1, 2, 3, 5, 6, 7, 10, 11, 12, 15)",1.3768333333333334,0.125
0111011100110110,0.12983333333333336,"(1, 2, 3, 5, 6, 7, 10, 11, 13, 14)",1.3798333333333335,0.125
0111011100110101,0.16416666666666668,"(1, 2, 3, 5, 6, 7, 10, 11, 13, 15)",1.4141666666666666,0.125
0111011100110011,0.1236666666666667,"(1, 2, 3, 5, 6, 7, 10, 11, 14, 15)",1.3736666666666668,0.125
0111011100101110,0.12183333333333335,"(1, 2, 3, 5, 6, 7, 10, 12, 13, 14)",1.3718333333333335,0.125
0111011100101101,0.14533333333333331,"(1, 2, 3, 5, 6, 7, 10, 12, 13, 15)",1.3953333333333333,0.125
0111011100101011,0.11250000000000004,"(1, 2, 3, 5, 6, 7, 10, 12, 14, 15)",1.3625,0.125
0111011100100111,0.138,"(1, 2, 3, 5, 6, 7, 10, 13, 14, 15)",1.388,0.125
0111011100011110,0.10833333333333328,"(1, 2, 3, 5, 6, 7, 11, 12, 13, 14)",1.3583333333333334,0.125
0111011100011101,0.1316666666666667,"(1, 2, 3, 5, 6, 7, 11, 12, 13, 15)",1.3816666666666668,0.125
0111011100011011,0.10850000000000004,"(1, 2, 3, 5, 6, 7, 11, 12, 14, 15)",1.3585,0.125
0111011100010111,0.135,"(1, 2, 3, 5, 6, 7, 11, 13, 14, 15)",1.385,0.125
0111011100001111,0.119,"(1, 2, 3, 5, 6, 7, 12, 13, 14, 15)",1.369,0.125
0111011011111000,0.134,"(1, 2, 3, 5, 6, 8, 9, 10, 11, 12)",1.384,0.125
0111011011110100,0.15016666666666667,"(1, 2, 3, 5, 6, 8, 9, 10, 11, 13)",1.4001666666666668,0.125
0111011011110010,0.11216666666666664,"(1, 2, 3, 5, 6, 8, 9, 10, 11, 14)",1.3621666666666665,0.125
0111011011110001,0.13916666666666666,"(1, 2, 3, 5, 6, 8, 9, 10, 11, 15)",1.3891666666666667,0.125
0111011011101100,0.14500000000000002,"(1, 2, 3, 5, 6, 8, 9, 10, 12, 13)",1.395,0.125
0111011011101010,0.11550000000000005,"(1, 2, 3, 5, 6, 8, 9, 10, 12, 14)",1.3655,0.125
0111011011101001,0.131,"(1, 2, 3, 5, 6, 8, 9, 10, 12, 15)",1.381,0.125
0111011011100110,0.1276666666666667,"(1, 2, 3, 5, 6, 8, 9, 10, 13, 14)",1.3776666666666668,0.125
0111011011100101,0.15449999999999997,"(1, 2, 3, 5, 6, 8, 9, 10, 13, 15)",1.4045,0.125
0111011011100011,0.119,"(1, 2, 3, 5, 6, 8, 9, 10, 14, 15)",1.369,0.125
0111011011011100,0.13116666666666665,"(1, 2, 3, 5, 6, 8, 9, 11, 12, 13)",1.3811666666666667,0.125
0111011011011010,0.10283333333333333,"(1, 2, 3, 5, 6, 8, 9, 11, 12, 14)",1.3528333333333333,0.125
0111011011011001,0.1326666666666667,"(1, 2, 3, 5, 6, 8, 9, 11, 12, 15)",1.3826666666666667,0.125
0111011011010110,0.11916666666666664,"(1, 2, 3, 5, 6, 8, 9, 11, 13, 14)",1.3691666666666666,0.125
0111011011010101,0.14600000000000002,"(1, 2, 3, 5, 6, 8, 9, 11, 13, 15)",1.396,0.125
0111011011010011,0.118,"(1, 2, 3, 5, 6, 8, 9, 11, 14, 15)",1.3679999999999999,0.125
0111011011001110,0.10783333333333334,"(1, 2, 3, 5, 6, 8, 9, 12, 13, 14)",1.3578333333333332,0.125
0111011011001101,0.14066666666666672,"(1, 2, 3, 5, 6, 8, 9, 12, 13, 15)",1.3906666666666667,0.125
0111011011001011,0.10933333333333328,"(1, 2, 3, 5, 6, 8, 9, 12, 14, 15)",1.3593333333333333,0.125
0111011011000111,0.13116666666666665,"(1, 2, 3, 5, 6, 8, 9, 13, 14, 15)",1.3811666666666667,0.125
0111011010111100,0.1486666666666666,"(1, 2, 3, 5, 6, 8, 10, 11, 12, 13)",1.3986666666666667,0.125
0111011010111010,0.11299999999999999,"(1, 2, 3, 5, 6, 8, 10, 11, 12, 14)",1.363,0.125
0111011010111001,0.1363333333333333,"(1, 2, 3, 5, 6, 8, 10, 11, 12, 15)",1.3863333333333334,0.125
0111011010110110,0.12816666666666665,"(1, 2, 3, 5, 6, 8, 10, 11, 13, 14)",1.3781666666666665,0.125
0111011010110101,0.16716666666666669,"(1, 2, 3, 5, 6, 8, 10, 11, 13, 15)",1.4171666666666667,0.125
0111011010110011,0.12649999999999995,"(1, 2, 3, 5, 6, 8, 10, 11, 14, 15)",1.3765,0.125
0111011010101110,0.11783333333333335,"(1, 2, 3, 5, 6, 8, 10, 12, 13, 14)",1.3678333333333335,0.125
0111011010101101,0.14933333333333332,"(1, 2, 3, 5, 6, 8, 10, 12, 13, 15)",1.3993333333333333,0.125
0111011010101011,0.1166666666666667,"(1, 2, 3, 5, 6, 8, 10, 12, 14, 15)",1.3666666666666667,0.125
0111011010100111,0.13966666666666672,"(1, 2, 3, 5, 6, 8, 10, 13, 14, 15)",1.3896666666666668,0.125
0111011010011110,0.11499999999999999,"(1, 2, 3, 5, 6, 8, 11, 12, 13, 14)",1.365,0.125
0111011010011101,0.1413333333333333,"(1, 2, 3, 5, 6, 8, 11, 12, 13, 15)",1.3913333333333333,0.125
0111011010011011,0.11133333333333328,"(1, 2, 3, 5, 6, 8, 11, 12, 14, 15)",1.3613333333333333,0.125
0111011010010111,0.12916666666666665,"(1, 2, 3, 5, 6, 8, 11, 13, 14, 15)",1.3791666666666667,0.125
0111011010001111,0.12,"(1, 2, 3, 5, 6, 8, 12, 13, 14, 15)",1.37,0.125
0111011001111100,0.15383333333333338,"(1, 2, 3, 5, 6, 9, 10, 11, 12, 13)",1.4038333333333335,0.125
0111011001111010,0.12450000000000006,"(1, 2, 3, 5, 6, 9, 10, 11, 12, 14)",1.3745,0.125
0111011001111001,0.1413333333333333,"(1, 2, 3, 5, 6, 9, 10, 11, 12, 15)",1.3913333333333333,0.125
0111011001110110,0.14316666666666666,"(1, 2, 3, 5, 6, 9, 10, 11, 13, 14)",1.3931666666666667,0.125
0111011001110101,0.17083333333333328,"(1, 2, 3, 5, 6, 9, 10, 11, 13, 15)",1.4208333333333334,0.125
0111011001110011,0.13749999999999996,"(1, 2, 3, 5, 6, 9, 10, 11, 14, 15)",1.3875,0.125
0111011001101110,0.1313333333333333,"(1, 2, 3, 5, 6, 9, 10, 12, 13, 14)",1.3813333333333333,0.125
0111011001101101,0.15500000000000003,"(1, 2, 3, 5, 6, 9, 10, 12, 13, 15)",1.405,0.125
0111011001101011,0.1313333333333333,"(1, 2, 3, 5, 6, 9, 10, 12, 14, 15)",1.3813333333333333,0.125
0111011001100111,0.14683333333333337,"(1, 2, 3, 5, 6, 9, 10, 13, 14, 15)",1.3968333333333334,0.125
0111011001011110,0.1233333333333333,"(1, 2, 3, 5, 6, 9, 11, 12, 13, 14)",1.3733333333333333,0.125
0111011001011101,0.14733333333333332,"(1, 2, 3, 5, 6, 9, 11, 12, 13, 15)",1.3973333333333333,0.125
0111011001011011,0.11516666666666664,"(1, 2, 3, 5, 6, 9, 11, 12, 14, 15)",1.3651666666666666,0.125
0111011001010111,0.13716666666666666,"(1, 2, 3, 5, 6, 9, 11, 13, 14, 15)",1.3871666666666667,0.125
0111011001001111,0.1303333333333333,"(1, 2, 3, 5, 6, 9, 12, 13, 14, 15)",1.3803333333333332,0.125
0111011000111110,0.1326666666666667,"(1, 2, 3, 5, 6, 10, 11, 12, 13, 14)",1.3826666666666667,0.125
0111011000111101,0.16966666666666663,"(1, 2, 3, 5, 6, 10, 11, 12, 13, 15)",1.4196666666666666,0.125
0111011000111011,0.127,"(1, 2, 3, 5, 6, 10, 11, 12, 14, 15)",1.377,0.125
0111011000110111,0.16166666666666663,"(1, 2, 3, 5, 6, 10, 11, 13, 14, 15)",1.4116666666666666,0.125
0111011000101111,0.14316666666666666,"(1, 2, 3, 5, 6, 10, 12, 13, 14, 15)",1.3931666666666667,0.125
0111011000011111,0.12816666666666665,"(1, 2, 3, 5, 6, 11, 12, 13, 14, 15)",1.3781666666666665,0.125
0111010111111000,0.09399999999999997,"(1, 2, 3, 5, 7, 8, 9, 10, 11, 12)",1.3439999999999999,0.125
0111010111110100,0.10983333333333334,"(1, 2, 3, 5, 7, 8, 9, 10, 11, 13)",1.3598333333333334,0.125
0111010111110010,0.08566666666666667,"(1, 2, 3, 5, 7, 8, 9, 10, 11, 14)",1.3356666666666666,0.125
0111010111110001,0.10399999999999998,"(1, 2, 3, 5, 7, 8, 9, 10, 11, 15)",1.354,0.125
0111010111101100,0.11116666666666664,"(1, 2, 3, 5, 7, 8, 9, 10, 12, 13)",1.3611666666666666,0.125
0111010111101010,0.08450000000000002,"(1, 2, 3, 5, 7, 8, 9, 10, 12, 14)",1.3345,0.125
0111010111101001,0.10716666666666663,"(1, 2, 3, 5, 7, 8, 9, 10, 12, 15)",1.3571666666666666,0.125
0111010111100110,0.10033333333333339,"(1, 2, 3, 5, 7, 8, 9, 10, 13, 14)",1.3503333333333334,0.125
0111010111100101,0.11183333333333334,"(1, 2, 3, 5, 7, 8, 9, 10, 13, 15)",1.3618333333333332,0.125
0111010111100011,0.09133333333333338,"(1, 2, 3, 5, 7, 8, 9, 10, 14, 15)",1.3413333333333335,0.125
0111010111011100,0.10966666666666669,"(1, 2, 3, 5, 7, 8, 9, 11, 12, 13)",1.3596666666666666,0.125
0111010111011010,0.08150000000000002,"(1, 2, 3, 5, 7, 8, 9, 11, 12, 14)",1.3315000000000001,0.125
0111010111011001,0.10916666666666663,"(1, 2, 3, 5, 7, 8, 9, 11, 12, 15)",1.3591666666666666,0.125
0111010111010110,0.09583333333333333,"(1, 2, 3, 5, 7, 8, 9, 11, 13, 14)",1.3458333333333332,0.125
0111010111010101,0.121,"(1, 2, 3, 5, 7, 8, 9, 11, 13, 15)",1.371,0.125
0111010111010011,0.09599999999999997,"(1, 2, 3, 5, 7, 8, 9, 11, 14, 15)",1.346,0.125
0111010111001110,0.09433333333333338,"(1, 2, 3, 5, 7, 8, 9, 12, 13, 14)",1.3443333333333334,0.125
0111010111001101,0.11050000000000004,"(1, 2, 3, 5, 7, 8, 9, 12, 13, 15)",1.3605,0.125
0111010111001011,0.09433333333333338,"(1, 2, 3, 5, 7, 8, 9, 12, 14, 15)",1.3443333333333334,0.125
0111010111000111,0.10283333333333333,"(1, 2, 3, 5, 7, 8, 9, 13, 14, 15)",1.3528333333333333,0.125
0111010110111100,0.10983333333333334,"(1, 2, 3, 5, 7, 8, 10, 11, 12, 13)",1.3598333333333334,0.125
0111010110111010,0.08299999999999996,"(1, 2, 3, 5, 7, 8, 10, 11, 12, 14)",1.333,0.125
0111010110111001,0.10233333333333339,"(1, 2, 3, 5, 7, 8, 10, 11, 12, 15)",1.3523333333333334,0.125
0111010110110110,0.09966666666666668,"(1, 2, 3, 5, 7, 8, 10, 11, 13, 14)",1.3496666666666668,0.125
0111010110110101,0.12250000000000005,"(1, 2, 3, 5, 7, 8, 10, 11, 13, 15)",1.3725,0.125
0111010110110011,0.10083333333333333,"(1, 2, 3, 5, 7, 8, 10, 11, 14, 15)",1.3508333333333333,0.125
0111010110101110,0.09350000000000003,"(1, 2, 3, 5, 7, 8, 10, 12, 13, 14)",1.3435000000000001,0.125
0111010110101101,0.11399999999999999,"(1, 2, 3, 5, 7, 8, 10, 12, 13, 15)",1.3639999999999999,0.125
0111010110101011,0.09350000000000003,"(1, 2, 3, 5, 7, 8, 10, 12, 14, 15)",1.3435000000000001,0.125
0111010110100111,0.10983333333333334,"(1, 2, 3, 5, 7, 8, 10, 13, 14, 15)",1.3598333333333334,0.125
0111010110011110,0.08899999999999997,"(1, 2, 3, 5, 7, 8, 11, 12, 13, 14)",1.339,0.125
0111010110011101,0.11716666666666664,"(1, 2, 3, 5, 7, 8, 11, 12, 13, 15)",1.3671666666666666,0.125
0111010110011011,0.09399999999999997,"(1, 2, 3, 5, 7, 8, 11, 12, 14, 15)",1.3439999999999999,0.125
0111010110010111,0.10683333333333334,"(1, 2, 3, 5, 7, 8, 11, 13, 14, 15)",1.3568333333333333,0.125
0111010110001111,0.09150000000000003,"(1, 2, 3, 5, 7, 8, 12, 13, 14, 15)",1.3415,0.125
0111010101111100,0.11399999999999999,"(1, 2, 3, 5, 7, 9, 10, 11, 12, 13)",1.3639999999999999,0.125
0111010101111010,0.08883333333333332,"(1, 2, 3, 5, 7, 9, 10, 11, 12, 14)",1.3388333333333333,0.125
0111010101111001,0.09899999999999998,"(1, 2, 3, 5, 7, 9, 10, 11, 12, 15)",1.349,0.125
0111010101110110,0.10216666666666663,"(1, 2, 3, 5, 7, 9, 10, 11, 13, 14)",1.3521666666666667,0.125
0111010101110101,0.1233333333333333,"(1, 2, 3, 5, 7, 9, 10, 11, 13, 15)",1.3733333333333333,0.125
0111010101110011,0.10116666666666663,"(1, 2, 3, 5, 7, 9, 10, 11, 14, 15)",1.3511666666666666,0.125
0111010101101110,0.10766666666666669,"(1, 2, 3, 5, 7, 9, 10, 12, 13, 14)",1.3576666666666668,0.125
0111010101101101,0.11950000000000005,"(1, 2, 3, 5, 7, 9, 10, 12, 13, 15)",1.3695,0.125
0111010101101011,0.10116666666666663,"(1, 2, 3, 5, 7, 9, 10, 12, 14, 15)",1.3511666666666666,0.125
0111010101100111,0.10799999999999998,"(1, 2, 3, 5, 7, 9, 10, 13, 14, 15)",1.358,0.125
0111010101011110,0.09299999999999997,"(1, 2, 3, 5, 7, 9, 11, 12, 13, 14)",1.343,0.125
0111010101011101,0.11299999999999999,"(1, 2, 3, 5, 7, 9, 11, 12, 13, 15)",1.363,0.125
0111010101011011,0.09916666666666663,"(1, 2, 3, 5, 7, 9, 11, 12, 14, 15)",1.3491666666666666,0.125
0111010101010111,0.10750000000000004,"(1, 2, 3, 5, 7, 9, 11, 13, 14, 15)",1.3575,0.125
0111010101001111,0.10083333333333333,"(1, 2, 3, 5, 7, 9, 12, 13, 14, 15)",1.3508333333333333,0.125
0111010100111110,0.09766666666666668,"(1, 2, 3, 5, 7, 10, 11, 12, 13, 14)",1.3476666666666666,0.125
0111010100111101,0.1196666666666667,"(1, 2, 3, 5, 7, 10, 11, 12, 13, 15)",1.3696666666666668,0.125
0111010100111011,0.09883333333333333,"(1, 2, 3, 5, 7, 10, 11, 12, 14, 15)",1.3488333333333333,0.125
0111010100110111,0.118,"(1, 2, 3, 5, 7, 10, 11, 13, 14, 15)",1.3679999999999999,0.125
0111010100101111,0.11033333333333328,"(1, 2, 3, 5, 7, 10, 12, 13, 14, 15)",1.3603333333333332,0.125
0111010100011111,0.10166666666666668,"(1, 2, 3, 5, 7, 11, 12, 13, 14, 15)",1.3516666666666666,0.125
0111010011111100,0.12683333333333335,"(1, 2, 3, 5, 8, 9, 10, 11, 12, 13)",1.3768333333333334,0.125
0111010011111010,0.09533333333333338,"(1, 2, 3, 5, 8, 9, 10, 11, 12, 14)",1.3453333333333335,0.125
0111010011111001,0.1176666666666667,"(1, 2, 3, 5, 8, 9, 10, 11, 12, 15)",1.3676666666666666,0.125
0111010011110110,0.11216666666666664,"(1, 2, 3, 5, 8, 9, 10, 11, 13, 14)",1.3621666666666665,0.125
0111010011110101,0.13249999999999995,"(1, 2, 3, 5, 8, 9, 10, 11, 13, 15)",1.3824999999999998,0.125
0111010011110011,0.10666666666666669,"(1, 2, 3, 5, 8, 9, 10, 11, 14, 15)",1.3566666666666667,0.125
0111010011101110,0.10966666666666669,"(1, 2, 3, 5, 8, 9, 10, 12, 13, 14)",1.3596666666666666,0.125
0111010011101101,0.127,"(1, 2, 3, 5, 8, 9, 10, 12, 13, 15)",1.377,0.125
0111010011101011,0.10199999999999998,"(1, 2, 3, 5, 8, 9, 10, 12, 14, 15)",1.3519999999999999,0.125
0111010011100111,0.1196666666666667,"(1, 2, 3, 5, 8, 9, 10, 13, 14, 15)",1.3696666666666668,0.125
0111010011011110,0.09983333333333333,"(1, 2, 3, 5, 8, 9, 11, 12, 13, 14)",1.3498333333333332,0.125
0111010011011101,0.12450000000000006,"(1, 2, 3, 5, 8, 9, 11, 12, 13, 15)",1.3745,0.125
0111010011011011,0.10383333333333333,"(1, 2, 3, 5, 8, 9, 11, 12, 14, 15)",1.3538333333333332,0.125
0111010011010111,0.1176666666666667,"(1, 2, 3, 5, 8, 9, 11, 13, 14, 15)",1.3676666666666666,0.125
0111010011001111,0.11066666666666669,"(1, 2, 3, 5, 8, 9, 12, 13, 14, 15)",1.3606666666666667,0.125
0111010010111110,0.10999999999999999,"(1, 2, 3, 5, 8, 10, 11, 12, 13, 14)",1.3599999999999999,0.125
0111010010111101,0.13,"(1, 2, 3, 5, 8, 10, 11, 12, 13, 15)",1.38,0.125
0111010010111011,0.10799999999999998,"(1, 2, 3, 5, 8, 10, 11, 12, 14, 15)",1.358,0.125
0111010010110111,0.12383333333333335,"(1, 2, 3, 5, 8, 10, 11, 13, 14, 15)",1.3738333333333332,0.125
0111010010101111,0.11483333333333334,"(1, 2, 3, 5, 8, 10, 12, 13, 14, 15)",1.3648333333333333,0.125
0111010010011111,0.10566666666666669,"(1, 2, 3, 5, 8, 11, 12, 13, 14, 15)",1.3556666666666666,0.125
0111010001111110,0.11533333333333329,"(1, 2, 3, 5, 9, 10, 11, 12, 13, 14)",1.3653333333333333,0.125
0111010001111101,0.13966666666666672,"(1, 2, 3, 5, 9, 10, 11, 12, 13, 15)",1.3896666666666668,0.125
0111010001111011,0.10750000000000004,"(1, 2, 3, 5, 9, 10, 11, 12, 14, 15)",1.3575,0.125
0111010001110111,0.128,"(1, 2, 3, 5, 9, 10, 11, 13, 14, 15)",1.3780000000000001,0.125
0111010001101111,0.12549999999999994,"(1, 2, 3, 5, 9, 10, 12, 13, 14, 15)",1.3755,0.125
0111010001011111,0.11416666666666664,"(1, 2, 3, 5, 9, 11, 12, 13, 14, 15)",1.3641666666666667,0.125
0111010000111111,0.1233333333333333,"(1, 2, 3, 5, 10, 11, 12, 13, 14, 15)",1.3733333333333333,0.125
0111001111111000,0.09450000000000003,"(1, 2, 3, 6, 7, 8, 9, 10, 11, 12)",1.3445,0.125
0111001111110100,0.10833333333333328,"(1, 2, 3, 6, 7, 8, 9, 10, 11, 13)",1.3583333333333334,0.125
0111001111110010,0.08483333333333332,"(1, 2, 3, 6, 7, 8, 9, 10, 11, 14)",1.3348333333333333,0.125
0111001111110001,0.10083333333333333,"(1, 2, 3, 6, 7, 8, 9, 10, 11, 15)",1.3508333333333333,0.125
0111001111101100,0.10516666666666663,"(1, 2, 3, 6, 7, 8, 9, 10, 12, 13)",1.3551666666666666,0.125
0111001111101010,0.08750000000000002,"(1, 2, 3, 6, 7, 8, 9, 10, 12, 14)",1.3375,0.125
0111001111101001,0.09950000000000003,"(1, 2, 3, 6, 7, 8, 9, 10, 12, 15)",1.3495,0.125
0111001111100110,0.09550000000000003,"(1, 2, 3, 6, 7, 8, 9, 10, 13, 14)",1.3455,0.125
